#  eta   phi   dep   det    value 
   27   37    1    HE    1.09227331283
   27   37    2    HE    1.08208035639
   27   37    3    HE    1.1822125826
   28   37    1    HE    1.12460787289
   28   37    2    HE    1.07562255662
   28   37    3    HE    1.10474392402
   29   37    1    HE    1.21091005659
   29   37    2    HE    1.033502725
   16   38    3    HE    1.08772848266
   17   38    1    HE    1.17439653086
   18   38    1    HE    1.07741214472
   18   38    2    HE    1.02042957142
   19   38    1    HE    1.09735130955
   19   38    2    HE    1.11034770892
   20   38    1    HE    1.02644951372
   20   38    2    HE    1.13814749404
   16   39    3    HE    1.04104634729
   17   39    1    HE    1.10347595605
   18   39    1    HE    1.11517791356
   18   39    2    HE    1.15639420624
   19   39    1    HE    1.16418300074
   19   39    2    HE    1.05540879779
   20   39    1    HE    1.11019534407
   20   39    2    HE    1.09298072059
   21   39    1    HE    1.14754029494
   21   39    2    HE    1.09920594075
   22   39    1    HE    1.01236610755
   22   39    2    HE    1.13512939026
   23   39    1    HE    1.03464075622
   23   39    2    HE    1.09926378197
   24   39    1    HE    1.16654788936
   24   39    2    HE    1.21956215366
   25   39    1    HE    1.10374608192
   25   39    2    HE    1.12322947284
   26   39    1    HE    1.16814236455
   26   39    2    HE    1.13475065142
   27   39    1    HE    1.12791809504
   27   39    2    HE    1.07916450963
   27   39    3    HE    1.06628807824
   28   39    1    HE    1.12150456212
   28   39    2    HE    0.992934015788
   28   39    3    HE    1.07647189034
   29   39    1    HE    1.0231438543
   29   39    2    HE    1.11153166162
   16   40    3    HE    1.10798298246
   17   40    1    HE    1.18552133338
   18   40    1    HE    1.14619599005
   18   40    2    HE    1.1403539935
   19   40    1    HE    1.14155649551
   19   40    2    HE    1.12576831344
   20   40    1    HE    1.10465980396
   20   40    2    HE    1.10197188689
   16   41    3    HE    1.09891804244
   17   41    1    HE    1.08186105647
   18   41    1    HE    1.04041559547
   18   41    2    HE    1.14303361828
   19   41    1    HE    1.12860489212
   19   41    2    HE    1.09959127499
   20   41    1    HE    1.10175826147
   20   41    2    HE    1.10549020464
   21   41    1    HE    1.08350099788
   21   41    2    HE    1.14904859552
   22   41    1    HE    1.084809754
   22   41    2    HE    1.01146895102
   23   41    1    HE    1.07520846068
   23   41    2    HE    1.0931265045
   24   41    1    HE    1.06650573328
   24   41    2    HE    1.07192844471
   25   41    1    HE    1.11570183979
   25   41    2    HE    0.994416852061
   26   41    1    HE    1.10588143743
   26   41    2    HE    1.07361273876
   27   41    1    HE    1.10073745948
   27   41    2    HE    1.05617132986
   27   41    3    HE    1.08741376391
   28   41    1    HE    1.12211827118
   28   41    2    HE    1.06764911599
   28   41    3    HE    1.15534177658
   29   41    1    HE    1.11530675785
   29   41    2    HE    1.06088155628
   16   42    3    HE    1.0858298602
   17   42    1    HE    1.12213903859
   18   42    1    HE    1.07575901383
   18   42    2    HE    1.08413067613
   19   42    1    HE    1.11415508008
   19   42    2    HE    1.14311194731
   20   42    1    HE    1.12647880618
   20   42    2    HE    1.10700693329
   16   43    3    HE    1.14790568196
   17   43    1    HE    1.02213315052
   18   43    1    HE    1.11401186223
   18   43    2    HE    1.0718409256
   19   43    1    HE    1.00414027104
   19   43    2    HE    1.11376291466
   20   43    1    HE    1.11404857026
   20   43    2    HE    1.17591530849
   21   43    1    HE    1.08950120765
   21   43    2    HE    1.04181921547
   22   43    1    HE    1.13733903933
   22   43    2    HE    1.00640397296
   23   43    1    HE    1.05073737269
   23   43    2    HE    1.0933347704
   24   43    1    HE    0.985839114626
   24   43    2    HE    1.12347564747
   25   43    1    HE    1.08258906104
   25   43    2    HE    1.12540503077
   26   43    1    HE    1.13232863395
   26   43    2    HE    1.10337526881
   27   43    1    HE    1.17492237549
   27   43    2    HE    1.03452352566
   27   43    3    HE    1.08523924293
   28   43    1    HE    1.18598162341
   28   43    2    HE    1.03819389007
   28   43    3    HE    1.08627729214
   29   43    1    HE    0.981218465197
   29   43    2    HE    1.16206945361
   16   44    3    HE    1.07548708932
   17   44    1    HE    1.12529071809
   18   44    1    HE    1.03568862333
   18   44    2    HE    1.03969120233
   19   44    1    HE    1.06818923568
   19   44    2    HE    1.149938105
   20   44    1    HE    1.14224543716
   20   44    2    HE    1.05611591262
   16   45    3    HE    1.17712948321
   17   45    1    HE    1.00571959829
   18   45    1    HE    1.08591500182
   18   45    2    HE    0.967675502871
   19   45    1    HE    1.09291135165
   19   45    2    HE    1.10515686749
   20   45    1    HE    1.19728663694
   20   45    2    HE    1.07163734918
   21   45    1    HE    1.16903706401
   21   45    2    HE    1.12421408728
   22   45    1    HE    1.01977953136
   22   45    2    HE    0.99893018809
   23   45    1    HE    1.08994984163
   23   45    2    HE    1.04871007257
   24   45    1    HE    1.0803485618
   24   45    2    HE    1.15896025443
   25   45    1    HE    1.05188606517
   25   45    2    HE    1.10617781885
   26   45    1    HE    1.13070881661
   26   45    2    HE    1.1074586799
   27   45    1    HE    1.15890962449
   27   45    2    HE    1.14515956186
   27   45    3    HE    1.1551178011
   28   45    1    HE    1.09697047614
   28   45    2    HE    1.14915942503
   28   45    3    HE    1.18988266454
   29   45    1    HE    1.16076729881
   29   45    2    HE    1.02385407696
   16   46    3    HE    1.06365043369
   17   46    1    HE    1.17251799787
   18   46    1    HE    1.0651015447
   18   46    2    HE    1.03471628668
   19   46    1    HE    1.14446382986
   19   46    2    HE    1.13870349801
   20   46    1    HE    1.05107221864
   20   46    2    HE    1.011037426
   16   47    3    HE    1.10913219582
   17   47    1    HE    1.07014283275
   18   47    1    HE    1.07786943843
   18   47    2    HE    1.0573881401
   19   47    1    HE    1.15356607471
   19   47    2    HE    1.0936922791
   20   47    1    HE    1.1486934133
   20   47    2    HE    1.07108980025
   21   47    1    HE    1.04862413798
   21   47    2    HE    1.08968818477
   22   47    1    HE    1.09795429581
   22   47    2    HE    1.09617402388
   23   47    1    HE    1.01523334374
   23   47    2    HE    1.06285159527
   24   47    1    HE    1.02935738136
   24   47    2    HE    1.07580987686
   25   47    1    HE    1.0731016918
   25   47    2    HE    1.1171425942
   26   47    1    HE    1.03616269548
   26   47    2    HE    1.09895175129
   27   47    1    HE    1.02534527714
   27   47    2    HE    1.20307673756
   27   47    3    HE    1.04879339463
   28   47    1    HE    1.10647147972
   28   47    2    HE    1.08177782527
   28   47    3    HE    1.05633455186
   29   47    1    HE    1.12111805342
   29   47    2    HE    1.02001985692
   16   48    3    HE    1.05152595119
   17   48    1    HE    0.998071372337
   18   48    1    HE    1.08271083419
   18   48    2    HE    1.09205929765
   19   48    1    HE    1.07576258075
   19   48    2    HE    1.11499916914
   20   48    1    HE    1.02829770477
   20   48    2    HE    1.08597946703
   16   49    3    HE    1.13898994393
   17   49    1    HE    1.05791216264
   18   49    1    HE    1.08998777276
   18   49    2    HE    0.983565503845
   19   49    1    HE    1.16308211473
   19   49    2    HE    1.11336335752
   20   49    1    HE    1.12682766734
   20   49    2    HE    1.10454906532
   21   49    1    HE    1.09886729861
   21   49    2    HE    0.980360219875
   22   49    1    HE    1.15133195733
   22   49    2    HE    1.10011232477
   23   49    1    HE    1.19886157343
   23   49    2    HE    1.08282097603
   24   49    1    HE    1.11655269853
   24   49    2    HE    1.13501155486
   25   49    1    HE    1.07982508173
   25   49    2    HE    1.11514135634
   26   49    1    HE    1.06943752599
   26   49    2    HE    1.10455917916
   27   49    1    HE    1.02289131873
   27   49    2    HE    1.17449843066
   27   49    3    HE    1.08217467674
   28   49    1    HE    1.2059907822
   28   49    2    HE    1.11662965469
   28   49    3    HE    1.09151433614
   29   49    1    HE    1.2448485879
   29   49    2    HE    1.1578048502
   16   50    3    HE    1.05033105269
   17   50    1    HE    1.13095173723
   18   50    1    HE    1.11642950904
   18   50    2    HE    1.10496536804
   19   50    1    HE    1.07821867998
   19   50    2    HE    1.08062392205
   20   50    1    HE    1.13451467855
   20   50    2    HE    1.09134945444
   16   51    3    HE    1.05572166732
   17   51    1    HE    1.15978587875
   18   51    1    HE    1.15280549411
   18   51    2    HE    1.14060359852
   19   51    1    HE    1.17263560031
   19   51    2    HE    1.06065324975
   20   51    1    HE    1.1989629402
   20   51    2    HE    1.10133100553
   21   51    1    HE    1.10103642822
   21   51    2    HE    1.10697432881
   22   51    1    HE    1.06725145346
   22   51    2    HE    1.1001694335
   23   51    1    HE    1.02560511864
   23   51    2    HE    1.05878101083
   24   51    1    HE    1.05537463802
   24   51    2    HE    1.1082762477
   25   51    1    HE    1.12505339626
   25   51    2    HE    1.21919803497
   26   51    1    HE    1.16000238655
   26   51    2    HE    1.11924979285
   27   51    1    HE    1.22026113199
   27   51    2    HE    1.15928867774
   27   51    3    HE    1.05835622832
   28   51    1    HE    1.10856847178
   28   51    2    HE    1.09077110411
   28   51    3    HE    1.08699403014
   29   51    1    HE    1.18154972406
   29   51    2    HE    1.13476830435
   16   52    3    HE    1.11510683056
   17   52    1    HE    1.04506143972
   18   52    1    HE    1.09803587142
   18   52    2    HE    1.02093158868
   19   52    1    HE    1.0500032968
   19   52    2    HE    1.11431468119
   20   52    1    HE    1.02819732494
   20   52    2    HE    1.10200526555
   16   53    3    HE    1.07006648508
   17   53    1    HE    1.08112823603
   18   53    1    HE    1.07782628248
   18   53    2    HE    1.1651806403
   19   53    1    HE    1.11004884093
   19   53    2    HE    1.17828172149
   20   53    1    HE    1.12952332598
   20   53    2    HE    1.07147959498
   21   53    1    HE    1.12625687341
   21   53    2    HE    1.1089364365
   22   53    1    HE    1.09954930279
   22   53    2    HE    1.12826706643
   23   53    1    HE    1.18648706948
   23   53    2    HE    1.01464312218
   24   53    1    HE    1.0818822011
   24   53    2    HE    1.10384086836
   25   53    1    HE    1.13137525695
   25   53    2    HE    1.1375986018
   26   53    1    HE    1.0181053111
   26   53    2    HE    1.09155561202
   27   53    1    HE    1.1147192618
   27   53    2    HE    1.11937306113
   27   53    3    HE    1.03550744754
   28   53    1    HE    1.12785059316
   28   53    2    HE    1.11378429472
   28   53    3    HE    1.148007378
   29   53    1    HE    1.12498409499
   29   53    2    HE    1.02697556021
   16   54    3    HE    1.09937916645
   17   54    1    HE    1.08910443782
   18   54    1    HE    1.16729163411
   18   54    2    HE    1.06741505326
   19   54    1    HE    1.12079995195
   19   54    2    HE    1.10805133517
   20   54    1    HE    1.20081361692
   20   54    2    HE    1.09281154919
   16   55    3    HE    1.1588911973
   17   55    1    HE    1.04284162768
   18   55    1    HE    1.13330193493
   18   55    2    HE    1.06676967109
   19   55    1    HE    1.07645175279
   19   55    2    HE    1.07954260956
   20   55    1    HE    1.13698369045
   20   55    2    HE    1.09805613044
   21   55    1    HE    1.08610796247
   21   55    2    HE    1.16469697829
   22   55    1    HE    1.12275994586
   22   55    2    HE    1.07703973393
   23   55    1    HE    1.0673815753
   23   55    2    HE    0.996334127973
   24   55    1    HE    1.20702015259
   24   55    2    HE    1.13024591026
   25   55    1    HE    1.11355809101
   25   55    2    HE    1.07126144249
   26   55    1    HE    1.17184130547
   26   55    2    HE    1.04918970725
   27   55    1    HE    1.2001692677
   27   55    2    HE    1.06992792935
   27   55    3    HE    1.11104651591
   28   55    1    HE    1.16129933073
   28   55    2    HE    1.13086312712
   28   55    3    HE    1.10143586954
   29   55    1    HE    1.13841871995
   29   55    2    HE    1.21353819297
   16   56    3    HE    1.10194103383
   17   56    1    HE    1.06117421913
   18   56    1    HE    1.07574350963
   18   56    2    HE    1.10804982158
   19   56    1    HE    1.11507241269
   19   56    2    HE    1.19639795075
   20   56    1    HE    1.05891354645
   20   56    2    HE    1.04734427951
   16   57    3    HE    1.08426547408
   17   57    1    HE    1.11819093662
   18   57    1    HE    1.10669031659
   18   57    2    HE    1.04341584055
   19   57    1    HE    1.11202059008
   19   57    2    HE    1.09905077498
   20   57    1    HE    1.09662613936
   20   57    2    HE    1.03306217964
   21   57    1    HE    1.14616030556
   21   57    2    HE    1.09953440972
   22   57    1    HE    1.1041901246
   22   57    2    HE    1.03936217493
   23   57    1    HE    1.16926956416
   23   57    2    HE    1.1133157622
   24   57    1    HE    1.13769036955
   24   57    2    HE    1.1734236165
   25   57    1    HE    1.15329101578
   25   57    2    HE    1.17082411896
   26   57    1    HE    1.19963736271
   26   57    2    HE    1.02849235583
   27   57    1    HE    1.08063988895
   27   57    2    HE    1.14949916337
   27   57    3    HE    1.04682536039
   28   57    1    HE    1.15177595677
   28   57    2    HE    1.17672563157
   28   57    3    HE    1.09994443762
   29   57    1    HE    1.10600360962
   29   57    2    HE    1.05491125002
   16   58    3    HE    1.17907277595
   17   58    1    HE    1.03503730606
   18   58    1    HE    1.02894142658
   18   58    2    HE    1.03980765756
   19   58    1    HE    1.03614245532
   19   58    2    HE    1.10702768364
   20   58    1    HE    1.11832440857
   20   58    2    HE    1.09257268681
   16   59    3    HE    0.964078750083
   17   59    1    HE    1.10039731052
   18   59    1    HE    1.10675696477
   18   59    2    HE    1.16933530162
   19   59    1    HE    1.08290841063
   19   59    2    HE    1.06403468374
   20   59    1    HE    1.07900228307
   20   59    2    HE    1.16348890887
   21   59    1    HE    1.06576871826
   21   59    2    HE    1.12638704643
   22   59    1    HE    1.07563295693
   22   59    2    HE    1.076214178
   23   59    1    HE    1.0368318994
   23   59    2    HE    1.13489261036
   24   59    1    HE    1.1155332032
   24   59    2    HE    1.05561498549
   25   59    1    HE    1.14122642955
   25   59    2    HE    1.13113493912
   26   59    1    HE    1.12269520042
   26   59    2    HE    1.1745316614
   27   59    1    HE    1.03411526031
   27   59    2    HE    1.22374925644
   27   59    3    HE    0.998786972882
   28   59    1    HE    1.12590985546
   28   59    2    HE    1.06617406776
   28   59    3    HE    1.09504362153
   29   59    1    HE    1.18117084845
   29   59    2    HE    1.02679875061
   16   60    3    HE    1.05554835433
   17   60    1    HE    1.11842011496
   18   60    1    HE    1.10147029419
   18   60    2    HE    1.08188381792
   19   60    1    HE    1.07169197169
   19   60    2    HE    1.06337731469
   20   60    1    HE    1.1013885067
   20   60    2    HE    1.12064518106
   16   61    3    HE    1.10024055657
   17   61    1    HE    1.10219787888
   18   61    1    HE    1.08594071296
   18   61    2    HE    1.08760777334
   19   61    1    HE    1.03555550402
   19   61    2    HE    1.09690822922
   20   61    1    HE    1.09959560723
   20   61    2    HE    1.08510368113
   21   61    1    HE    1.121622925
   21   61    2    HE    1.13249485845
   22   61    1    HE    1.10799834943
   22   61    2    HE    1.09124421001
   23   61    1    HE    1.06008284343
   23   61    2    HE    1.07042071414
   24   61    1    HE    1.08156527102
   24   61    2    HE    1.06072946742
   25   61    1    HE    1.1010761567
   25   61    2    HE    1.12271592557
   26   61    1    HE    1.16435127487
   26   61    2    HE    1.08136275574
   27   61    1    HE    1.00672534934
   27   61    2    HE    1.11732485255
   27   61    3    HE    1.06733335642
   28   61    1    HE    1.02433118215
   28   61    2    HE    1.10162491294
   28   61    3    HE    1.15705531904
   29   61    1    HE    1.10404885688
   29   61    2    HE    1.10041087935
   16   62    3    HE    1.04820884512
   17   62    1    HE    1.07953917877
   18   62    1    HE    0.973210015853
   18   62    2    HE    1.05304097611
   19   62    1    HE    1.14116805264
   19   62    2    HE    0.985322410342
   20   62    1    HE    1.03823309042
   20   62    2    HE    1.0912354414
   16   63    3    HE    1.07025889128
   17   63    1    HE    1.08241716923
   18   63    1    HE    1.09172137633
   18   63    2    HE    1.17072355298
   19   63    1    HE    1.09364358377
   19   63    2    HE    1.09420752669
   20   63    1    HE    1.18906200291
   20   63    2    HE    1.1024105709
   21   63    1    HE    1.07405011873
   21   63    2    HE    1.15679260284
   22   63    1    HE    1.17183921014
   22   63    2    HE    1.10449426183
   23   63    1    HE    1.12252011398
   23   63    2    HE    1.1483369688
   24   63    1    HE    1.00544459467
   24   63    2    HE    1.03704946464
   25   63    1    HE    1.17393322772
   25   63    2    HE    1.23467442825
   26   63    1    HE    1.14452397654
   26   63    2    HE    1.19747422694
   27   63    1    HE    1.16052188531
   27   63    2    HE    1.01244683694
   27   63    3    HE    1.19272210839
   28   63    1    HE    1.04138955005
   28   63    2    HE    1.15028091237
   28   63    3    HE    1.11112247436
   29   63    1    HE    1.12344849167
   29   63    2    HE    1.16646846761
   16   64    3    HE    1.11683398885
   17   64    1    HE    1.13422711545
   18   64    1    HE    1.05303747999
   18   64    2    HE    1.08435891784
   19   64    1    HE    1.11316069893
   19   64    2    HE    1.13331333116
   20   64    1    HE    1.16154013844
   20   64    2    HE    1.13298472402
   16   65    3    HE    1.07449679241
   17   65    1    HE    1.12148933946
   18   65    1    HE    1.0600198334
   18   65    2    HE    1.0726100291
   19   65    1    HE    1.08433831921
   19   65    2    HE    1.11859539812
   20   65    1    HE    1.0923161529
   20   65    2    HE    1.07895663559
   21   65    1    HE    0.986048050649
   21   65    2    HE    1.11285010684
   22   65    1    HE    1.06089343732
   22   65    2    HE    1.1726898684
   23   65    1    HE    1.13020649767
   23   65    2    HE    1.08751504577
   24   65    1    HE    1.07139929365
   24   65    2    HE    1.12137880656
   25   65    1    HE    1.09081164486
   25   65    2    HE    1.16022900252
   26   65    1    HE    1.00864372018
   26   65    2    HE    1.08479000706
   27   65    1    HE    1.1771731944
   27   65    2    HE    1.06561450217
   27   65    3    HE    1.05555305372
   28   65    1    HE    1.11863569921
   28   65    2    HE    1.13421409398
   28   65    3    HE    1.07753725454
   29   65    1    HE    1.15717127075
   29   65    2    HE    1.09758265939
   16   66    3    HE    1.13029155629
   17   66    1    HE    1.14070243876
   18   66    1    HE    1.11990753668
   18   66    2    HE    1.1052974358
   19   66    1    HE    1.13205243063
   19   66    2    HE    1.10065892883
   20   66    1    HE    1.18485403895
   20   66    2    HE    1.01224723251
   16   67    3    HE    1.10676465475
   17   67    1    HE    1.16104999061
   18   67    1    HE    1.09003382257
   18   67    2    HE    1.10552963323
   19   67    1    HE    1.07220816883
   19   67    2    HE    1.14629141034
   20   67    1    HE    0.976359448279
   20   67    2    HE    1.13005392851
   21   67    1    HE    1.12776810641
   21   67    2    HE    1.1072422017
   22   67    1    HE    1.13502839177
   22   67    2    HE    1.1936833648
   23   67    1    HE    1.12388608755
   23   67    2    HE    1.1237131541
   24   67    1    HE    1.14159700187
   24   67    2    HE    1.09261030844
   25   67    1    HE    1.09883591916
   25   67    2    HE    1.13247191374
   26   67    1    HE    1.09742191256
   26   67    2    HE    1.04017310831
   27   67    1    HE    1.13576002047
   27   67    2    HE    1.10011746291
   27   67    3    HE    1.0904798958
   28   67    1    HE    1.1040139921
   28   67    2    HE    1.11058324375
   28   67    3    HE    1.05954712894
   29   67    1    HE    1.05734775956
   29   67    2    HE    1.08340521232
   16   68    3    HE    1.18795799484
   17   68    1    HE    1.05409473895
   18   68    1    HE    1.219718539
   18   68    2    HE    1.03311714616
   19   68    1    HE    1.08932244955
   19   68    2    HE    1.13936032223
   20   68    1    HE    1.1328948802
   20   68    2    HE    1.12786378984
   16   69    3    HE    1.12549477751
   17   69    1    HE    1.11966582954
   18   69    1    HE    1.01780343247
   18   69    2    HE    1.10843140472
   19   69    1    HE    1.05484297696
   19   69    2    HE    1.02748789915
   20   69    1    HE    1.07329643647
   20   69    2    HE    1.10843625079
   21   69    1    HE    1.06453210702
   21   69    2    HE    1.11828186236
   22   69    1    HE    1.12158820385
   22   69    2    HE    1.12410298082
   23   69    1    HE    1.05944300938
   23   69    2    HE    1.07655430479
   24   69    1    HE    1.11143491759
   24   69    2    HE    1.04366970891
   25   69    1    HE    1.05859988017
   25   69    2    HE    1.09903623685
   26   69    1    HE    1.11384190049
   26   69    2    HE    1.04846142285
   27   69    1    HE    1.08808123126
   27   69    2    HE    1.09592864629
   27   69    3    HE    1.06538612183
   28   69    1    HE    1.08097756859
   28   69    2    HE    1.07884166144
   28   69    3    HE    1.19036055701
   29   69    1    HE    1.18713318222
   29   69    2    HE    1.21376561593
   16   70    3    HE    1.01495920362
   17   70    1    HE    1.11868337237
   18   70    1    HE    1.02655056762
   18   70    2    HE    1.03968885842
   19   70    1    HE    1.10486193598
   19   70    2    HE    1.1483444854
   20   70    1    HE    1.11388545882
   20   70    2    HE    1.02601278862
   16   71    3    HE    1.07139899673
   17   71    1    HE    1.0821449874
   18   71    1    HE    1.13969627331
   18   71    2    HE    1.06599058419
   19   71    1    HE    1.12188473722
   19   71    2    HE    1.13460974823
   20   71    1    HE    1.08702139416
   20   71    2    HE    1.16337803443
   21   71    1    HE    1.08065554697
   21   71    2    HE    1.12788236689
   22   71    1    HE    1.15043394217
   22   71    2    HE    1.19109833468
   23   71    1    HE    1.15147855443
   23   71    2    HE    1.08492604568
   24   71    1    HE    1.0730539875
   24   71    2    HE    1.02311357004
   25   71    1    HE    1.02984843572
   25   71    2    HE    1.11595202214
   26   71    1    HE    1.16109431693
   26   71    2    HE    1.13998600068
   27   71    1    HE    1.05872283385
   27   71    2    HE    1.07408883662
   27   71    3    HE    1.16650335895
   28   71    1    HE    1.14836732204
   28   71    2    HE    1.15048428465
   28   71    3    HE    1.07756632636
   29   71    1    HE    1.12044818419
   29   71    2    HE    1.1141347437
   16   72    3    HE    1.09721600178
   17   72    1    HE    1.15545581772
   18   72    1    HE    1.07918474625
   18   72    2    HE    1.1414204431
   19   72    1    HE    1.11850884755
   19   72    2    HE    1.10925418013
   20   72    1    HE    1.14044092351
   20   72    2    HE    1.06970467206
   -1   1    4    HO    1.12478597943
   -2   1    4    HO    1.0128480719
   -3   1    4    HO    1.01226282912
   -4   1    4    HO    1.09666694415
   -5   1    4    HO    1.03351263593
   -6   1    4    HO    1.12299830687
   -7   1    4    HO    1.22938681889
   -8   1    4    HO    1.07070570342
   -9   1    4    HO    1.15193967367
   -10   1    4    HO    1.12208075991
   -11   1    4    HO    1.11871574328
   -12   1    4    HO    1.05968610686
   -13   1    4    HO    1.08514496068
   -14   1    4    HO    1.09638681574
   -15   1    4    HO    1.1024629195
   -1   2    4    HO    1.1292706324
   -2   2    4    HO    1.05906832638
   -3   2    4    HO    1.12117596474
   -4   2    4    HO    1.06762973033
   -5   2    4    HO    1.11807791314
   -6   2    4    HO    1.06386322401
   -7   2    4    HO    1.06636891631
   -8   2    4    HO    1.16044238385
   -9   2    4    HO    1.1132627771
   -10   2    4    HO    1.03546999522
   -11   2    4    HO    1.15198591381
   -12   2    4    HO    1.16375359827
   -13   2    4    HO    1.13427009853
   -14   2    4    HO    1.11921811322
   -15   2    4    HO    1.12674710088
   -1   3    4    HO    1.07249029958
   -2   3    4    HO    1.1473254865
   -3   3    4    HO    1.21047738893
   -4   3    4    HO    1.08128873073
   -5   3    4    HO    1.04023712032
   -6   3    4    HO    1.05461534606
   -7   3    4    HO    1.09526735623
   -8   3    4    HO    1.13665243702
   -9   3    4    HO    1.09822541311
   -10   3    4    HO    1.12604664851
   -11   3    4    HO    1.07770648226
   -12   3    4    HO    1.01555353462
   -13   3    4    HO    1.10143150284
   -14   3    4    HO    1.05630033229
   -15   3    4    HO    1.10316641521
   -1   4    4    HO    1.09048354503
   -2   4    4    HO    1.0940816292
   -3   4    4    HO    1.05211027602
   -4   4    4    HO    1.14599009966
   -5   4    4    HO    1.17633848845
   -6   4    4    HO    1.11640287821
   -7   4    4    HO    1.025937083
   -8   4    4    HO    1.04208380034
   -9   4    4    HO    1.18607821962
   -10   4    4    HO    1.17828419695
   -11   4    4    HO    1.16799961133
   -12   4    4    HO    1.06456003476
   -13   4    4    HO    1.06280316141
   -14   4    4    HO    1.08709961648
   -15   4    4    HO    1.09099420265
   -1   5    4    HO    1.10510664779
   -2   5    4    HO    1.11108453617
   -3   5    4    HO    1.07946802326
   -4   5    4    HO    1.08208831925
   -5   5    4    HO    1.09077137215
   -6   5    4    HO    1.04103150063
   -7   5    4    HO    1.06585175695
   -8   5    4    HO    1.08086991076
   -9   5    4    HO    1.08278596677
   -10   5    4    HO    1.08891314153
   -11   5    4    HO    1.11653524345
   -12   5    4    HO    1.11786605717
   -13   5    4    HO    1.04548089923
   -14   5    4    HO    1.05990497838
   -15   5    4    HO    0.983154158599
   -1   6    4    HO    1.10988960702
   -2   6    4    HO    1.14784469109
   -3   6    4    HO    1.05130136911
   -4   6    4    HO    1.1496735983
   -5   6    4    HO    1.03173811237
   -6   6    4    HO    1.13215713662
   -7   6    4    HO    1.13130391092
   -8   6    4    HO    1.12428276154
   -9   6    4    HO    1.01159134097
   -10   6    4    HO    1.04779517292
   -11   6    4    HO    1.04638510881
   -12   6    4    HO    1.09414288655
   -13   6    4    HO    1.0455663345
   -14   6    4    HO    1.08679811141
   -15   6    4    HO    1.08981191273
   -1   7    4    HO    1.08399043233
   -2   7    4    HO    1.16740171827
   -3   7    4    HO    1.15798099857
   -4   7    4    HO    1.15492903671
   -5   7    4    HO    1.12366035061
   -6   7    4    HO    1.14020811505
   -7   7    4    HO    1.11383878734
   -8   7    4    HO    1.12787555887
   -9   7    4    HO    1.14954952063
   -10   7    4    HO    1.09046870325
   -11   7    4    HO    1.07944653855
   -12   7    4    HO    1.01711471476
   -13   7    4    HO    1.13153150958
   -14   7    4    HO    1.1093511098
   -15   7    4    HO    1.08051120821
   -1   8    4    HO    1.12295970842
   -2   8    4    HO    1.16603101788
   -3   8    4    HO    1.06428105067
   -4   8    4    HO    1.08218781435
   -5   8    4    HO    1.09034750563
   -6   8    4    HO    1.07858882392
   -7   8    4    HO    1.10625004401
   -8   8    4    HO    1.03353178729
   -9   8    4    HO    1.08048722854
   -10   8    4    HO    1.19567633811
   -11   8    4    HO    0.98050252446
   -12   8    4    HO    1.08988395112
   -13   8    4    HO    1.11849354648
   -14   8    4    HO    1.11566367403
   -15   8    4    HO    1.1136822957
   -1   9    4    HO    1.04211349812
   -2   9    4    HO    1.01683285582
   -3   9    4    HO    1.07857810833
   -4   9    4    HO    1.03707186359
   -5   9    4    HO    1.13615478095
   -6   9    4    HO    1.11747325132
   -7   9    4    HO    1.09614711736
   -8   9    4    HO    1.06265116982
   -9   9    4    HO    1.11793728985
   -10   9    4    HO    1.00891043696
   -11   9    4    HO    1.04965215045
   -12   9    4    HO    1.13212596637
   -13   9    4    HO    1.07584838063
   -14   9    4    HO    1.16258996239
   -15   9    4    HO    1.10901610396
   -1   10    4    HO    1.12847494706
   -2   10    4    HO    1.10474694367
   -3   10    4    HO    1.13947247939
   -4   10    4    HO    1.00779044058
   -5   10    4    HO    1.12953510586
   -6   10    4    HO    1.08144596216
   -7   10    4    HO    1.13733826876
   -8   10    4    HO    1.03627881915
   -9   10    4    HO    1.16067991513
   -10   10    4    HO    1.12586673455
   -11   10    4    HO    1.05134020701
   -12   10    4    HO    1.08440642917
   -13   10    4    HO    1.05035865886
   -14   10    4    HO    1.17426492749
   -15   10    4    HO    1.12909455015
   -1   11    4    HO    1.09688071524
   -2   11    4    HO    1.07286080985
   -3   11    4    HO    1.05099055698
   -4   11    4    HO    1.09947586223
   -5   11    4    HO    1.13530845235
   -6   11    4    HO    1.10066485028
   -7   11    4    HO    1.11981598557
   -8   11    4    HO    1.07132181469
   -9   11    4    HO    1.05165281227
   -10   11    4    HO    1.00367762653
   -11   11    4    HO    1.12554912111
   -12   11    4    HO    1.15080174685
   -13   11    4    HO    1.07448522341
   -14   11    4    HO    1.06207964059
   -15   11    4    HO    1.00143790364
   -1   12    4    HO    1.16787475501
   -2   12    4    HO    1.06892701512
   -3   12    4    HO    1.07366123182
   -4   12    4    HO    1.12508622658
   -5   12    4    HO    1.06858789977
   -6   12    4    HO    1.04664856805
   -7   12    4    HO    1.03576558404
   -8   12    4    HO    1.07126889829
   -9   12    4    HO    1.13922007937
   -10   12    4    HO    1.10547198332
   -11   12    4    HO    1.02206040602
   -12   12    4    HO    1.02816713751
   -13   12    4    HO    1.0963717382
   -14   12    4    HO    1.04067326112
   -15   12    4    HO    1.12017552918
   -1   13    4    HO    1.13954165509
   -2   13    4    HO    1.05115873503
   -3   13    4    HO    1.06770731018
   -4   13    4    HO    1.14928795807
